"Date","WS","RT","ARR"
"2007-05-14",5.7366286557,9.1227376634,816.693331445
"2007-05-15",5.6971615016,9.2397059749,926.520887252
"2007-05-16",5.663789968,9.3410785116,965.198102285
"2007-05-17",5.6061179723,9.4289347101,1004.06502198
"2007-05-18",5.5378022427,9.5050767487,1035.42301905
"2007-05-19",5.4566935676,9.5050767487,1055.00661651
"2007-05-20",5.484412203,9.5050767487,935.185734309
"2007-05-21",5.4509350204,9.5710665156,834.454303067
"2007-05-22",5.4152547955,9.6282576468,950.747062658
"2007-05-23",5.3574183536,9.6778232939,972.220787637
"2007-05-24",5.2973551657,9.7207801881,1005.04468262
"2007-05-25",5.2552386745,9.7580094963,1046.03872494
"2007-05-26",5.2425401845,9.7580094963,1085.02022828
"2007-05-27",5.1640286538,9.7580094963,980.637531175
"2007-05-28",5.1451884696,9.7902748968,884.159193685
"2007-05-29",5.1473684686,9.6849049106,807.81396786
"2007-05-30",5.1252502036,9.5935842558,716.492105479
"2007-05-31",5.0814761024,9.5144396884,654.213158081
"2007-06-01",5.0534005009,9.4458477299,596.951403671
"2007-06-02",5.0161767304,9.4458477299,556.877883181
"2007-06-03",4.9733733683,9.4458477299,530.538165424
"2007-06-04",4.9586329876,9.5197346993,499.519743367
"2007-06-05",4.9524448856,9.4504367394,749.743777585
"2007-06-06",4.9362458849,9.5237118408,920.751273907
"2007-06-07",4.9097464336,9.5872169287,1056.15110405
"2007-06-08",4.9037061684,9.6422546715,1185.02962351
"2007-06-09",4.8814659809,9.6422546715,1368.05234038
"2007-06-10",4.8908058703,9.6422546715,1227.10536166
"2007-06-11",4.8626199895,9.6899540487,1136.82464677
"2007-06-12",4.8533521391,9.7312935088,1355.79469387
"2007-06-13",4.8312755576,9.767121041,1434.47540135
"2007-06-14",4.8759601841,9.9315049022,1472.11868117
"2007-06-15",4.9009432707,10.2073042486,1535.36285702
"2007-06-16",4.9214206758,10.2073042486,1570.72780941
"2007-06-17",4.9640831042,10.2073042486,1396.57743483
"2007-06-18",5.0254349866,10.3129970154,1275.68711018
"2007-06-19",5.1107616038,10.4045974134,1522.61549549
"2007-06-20",5.1703523643,10.7506510916,1604.13342943
"2007-06-21",5.2482313083,11.0505642794,1427.3423055
"2007-06-22",5.4119393561,11.3104890421,1283.10333144
"2007-06-23",5.5409029975,11.3104890421,1166.07622058
"2007-06-24",5.6526209817,11.3104890421,1047.37939117
"2007-06-25",5.7568746921,11.5357571698,940.362139011
"2007-06-26",5.8574395479,11.5976562139,851.407187143
"2007-06-27",5.9049946168,11.651302052,765.446228857
"2007-06-28",6.0026990382,11.6977951117,696.826731676
"2007-06-29",6.0939264681,11.7380890968,636.656500786
"2007-06-30",6.2246352622,11.7380890968,578.775634015
"2007-07-01",6.3454616717,11.7380890968,538.912216146
"2007-07-02",6.4106593747,10.1730105506,515.370587327
"2007-07-03",6.5370159025,10.4166091439,473.954509016
"2007-07-04",6.5396018164,10.6277279247,436.653907814
"2007-07-05",6.6551549075,10.944030868,556.506720106
"2007-07-06",6.7673842532,11.2181600856,517.479157425
"2007-07-07",6.8547488925,11.2181600856,481.668603102
"2007-07-08",6.9670045957,11.2181600856,448.932789355
"2007-07-09",7.0782187977,11.4557387409,418.108417441
"2007-07-10",7.1966507358,11.9283069088,403.807295115
"2007-07-11",7.2461343414,12.3378659876,616.739655767
"2007-07-12",7.3494275403,12.5594838559,584.527701664
"2007-07-13",7.4191334979,12.8848860085,535.698674776
"2007-07-14",7.4754712538,12.8848860085,503.512184806
"2007-07-15",7.5731861977,12.8848860085,462.863893498
"2007-07-16",7.6817984084,13.1669012073,430.808707699
"2007-07-17",7.7366697317,13.4113143797,405.707546672
"2007-07-18",7.7531479555,13.6231391291,370.426540449
"2007-07-19",7.8008234662,13.8067205785,344.399001723
"2007-07-20",7.868015258,13.9658245014,335.627134826
"2007-07-21",7.9384337364,13.9658245014,329.810183516
"2007-07-22",7.9481240531,13.9658245014,325.295492381
"2007-07-23",7.9423424333,13.9703812345,319.756093397
"2007-07-24",7.9728449237,13.9743304033,314.875280944
"2007-07-25",7.9931322672,13.9777530162,284.985243484
"2007-07-26",8.0425949734,14.114052614,276.37121102
"2007-07-27",8.0805053872,14.2321789321,261.915049551
"2007-07-28",8.1128140706,14.2321789321,256.626376277
"2007-07-29",8.2418125986,14.2321789321,248.76285944
"2007-07-30",8.2301635114,14.2012217412,264.827811515
"2007-07-31",8.2540676358,14.307725509,264.664103313
"2007-08-01",8.2377228152,14.2666954412,344.855556204
"2007-08-02",8.2564879783,14.231136049,323.821482044
"2007-08-03",8.3012297521,14.2003179091,306.278617771
"2007-08-04",8.3778179219,14.2003179091,456.374802069
"2007-08-05",8.4194792361,14.2003179091,417.778161793
"2007-08-06",8.5015284692,14.3069421879,398.781073554
"2007-08-07",8.5329144169,14.2660165629,374.308930413
"2007-08-08",8.4801924947,14.2305476878,350.761073025
"2007-08-09",8.536463125,14.3331413294,338.394263288
"2007-08-10",8.5630299464,14.4220558188,318.615028183
"2007-08-11",8.6525518795,14.4220558188,295.126357759
"2007-08-12",8.7294338511,14.4220558188,290.444176724
"2007-08-13",8.8062500784,14.6324483763,451.064953161
"2007-08-14",8.840787105,14.8147885928,420.422959406
"2007-08-15",8.8661424751,14.8147885928,370.219898152
"2007-08-16",8.9002864414,15.1061501138,336.843911732
"2007-08-17",9.0042165032,15.3586634319,318.264723501
"2007-08-18",9.1032839324,15.3586634319,305.102760367
"2007-08-19",9.2515329434,15.3586634319,293.335725652
"2007-08-20",9.3242174398,16.110841641,327.217628898
"2007-08-21",9.5992106701,17.0293960889,495.955278378
"2007-08-22",9.832204803,17.8254766104,446.907907928
"2007-08-23",10.0465774959,18.382079729,415.738853538
"2007-08-24",10.2576321204,18.7311357651,388.407006399
"2007-08-25",10.3756938694,18.7311357651,365.435405546
"2007-08-26",10.5349840695,18.7311357651,331.26401814
"2007-08-27",10.6752767919,19.0336509964,306.599482388
"2007-08-28",10.8696843307,19.4291641969,427.706218069
"2007-08-29",10.8765835628,19.771942304,388.51205566
"2007-08-30",10.9734557545,20.0690166635,357.710448239
"2007-08-31",11.0507172094,20.3264811083,329.11305514
"2007-09-01",11.2603185512,20.3264811083,306.931314455
"2007-09-02",11.3552390407,20.3264811083,293.213805861
"2007-09-03",11.4554293908,20.5496169606,276.138631746
"2007-09-04",11.5445388054,20.5496169606,269.10681418
"2007-09-05",11.5930764885,20.7430013658,250.519238956
"2007-09-06",11.649703327,20.9106011837,257.223340429
"2007-09-07",11.7164095501,21.0558543592,244.793561705
"2007-09-08",11.7734808693,21.0558543592,432.754420144
"2007-09-09",11.8224135788,21.0558543592,403.520497458
"2007-09-10",11.8785362128,21.1817404446,370.977764464
"2007-09-11",11.9653980511,21.2908417187,354.454062535
"2007-09-12",12.0840857183,21.3853961562,326.606854197
"2007-09-13",12.2438372522,21.4673433354,310.973940304
"2007-09-14",12.3231774704,21.538364224,305.01741493
"2007-09-15",12.4492934902,21.538364224,516.848426273
"2007-09-16",12.4956469508,21.538364224,475.613969437
"2007-09-17",12.5190125425,21.5999156608,435.858773512
"2007-09-18",12.5919145739,21.6532602394,398.964270377
"2007-09-19",12.6574370752,21.6994922074,368.78236766
"2007-09-20",12.634334354,21.7395599131,464.776718639
"2007-09-21",12.7372286624,21.774285258,429.286489487
"2007-09-22",12.8318203963,21.774285258,471.568290889
"2007-09-23",12.8655776768,21.774285258,423.09251877
"2007-09-24",13.0012228754,21.804380557,486.700182934
"2007-09-25",13.0787931587,21.8304631494,608.265491876
"2007-09-26",13.1878833638,21.9864013961,649.950092959
"2007-09-27",13.2869507672,22.1215478766,586.096747231
"2007-09-28",13.3943732045,22.2386748264,527.483847601
"2007-09-29",13.5484567773,22.2386748264,551.992667921
"2007-09-30",13.7037736514,22.2386748264,491.410978864
"2007-10-01",14.0157704979,22.8735181829,496.269515016
"2007-10-02",14.0821862834,22.8735181829,438.206913014
"2007-10-03",14.3315984826,23.4237157585,408.339324612
"2007-10-04",14.5865368668,23.9005536574,383.30608133
"2007-10-05",14.8850726919,24.3138131697,385.465270486
"2007-10-06",15.0326926293,24.3138131697,507.663234421
"2007-10-07",15.0943942181,24.3138131697,470.208136499
"2007-10-08",15.1572051478,24.5386380804,432.460384965
"2007-10-09",15.1754601477,24.600153003,414.712333637
"2007-10-10",15.1130376835,24.5201326026,378.057355818
"2007-10-11",15.1016261231,24.1841149223,352.681708376
"2007-10-12",15.0711278252,23.8928995993,321.130813926
"2007-10-13",14.9884415008,23.8928995993,297.953372069
"2007-10-14",14.827982634,23.8928995993,273.21292246
"2007-10-15",14.7831405051,23.6405129861,259.937866132
"2007-10-16",14.7336237318,23.5551112546,347.219483981
"2007-10-17",14.65152152,23.3477630873,322.883552784
"2007-10-18",14.6140347,23.1680613423,300.805745746
"2007-10-19",14.5609215766,23.01231983,323.53831298
"2007-10-20",14.4985503337,23.01231983,373.419871249
"2007-10-21",14.4593785432,23.01231983,344.903888416
"2007-10-22",14.4050725152,22.8773438527,328.12336996
"2007-10-23",14.3679764268,22.7603646723,335.533587299
"2007-10-24",14.2425319508,22.658982716,310.489108992
"2007-10-25",14.2192313944,22.5711183539,301.990561127
"2007-10-26",14.2280957799,19.5616359067,280.431819643
"2007-10-27",14.2286353902,19.5616359067,295.558243691
"2007-10-28",14.0502988197,19.5616359067,287.563811199
"2007-10-29",13.9826399294,19.8867511191,292.957969706
"2007-10-30",13.9031245401,20.1685176366,291.856907078
"2007-10-31",13.8585412681,20.2793819517,385.555986134
"2007-11-01",13.5907357657,20.3754643581,362.788521316
"2007-11-02",13.3684789335,20.4587357771,334.931385141
"2007-11-03",13.2280150757,20.4587357771,305.740533789
"2007-11-04",13.0956448116,20.4587357771,281.235129284
"2007-11-05",12.8419045157,20.2642376735,262.046445379
"2007-11-06",12.7242802099,19.962339317,243.180252662
"2007-11-07",12.5594872931,19.5673607414,230.236218974
"2007-11-08",12.4132223206,19.2250459759,421.504723111
"2007-11-09",12.2094223075,19.2250459759,587.410760029
"2007-11-10",12.0195945713,19.2250459759,522.189325359
"2007-11-11",11.8247597396,19.2250459759,465.337415311
"2007-11-12",11.7641251076,18.7950398458,424.909759936
"2007-11-13",11.5981205478,18.4223678663,392.443125278
"2007-11-14",11.3672600303,17.9660521508,495.490708574
"2007-11-15",11.1706152586,17.5705785307,450.025280764
"2007-11-16",10.9971628538,17.2278347266,594.781909996
"2007-11-17",10.8248138672,17.2278347266,549.330988663
"2007-11-18",10.6590979442,17.2278347266,500.760190175
"2007-11-19",10.5024880595,16.9307900964,457.938831485
"2007-11-20",10.3373699935,16.5400180835,428.846987287
"2007-11-21",10.128660832,16.2013490057,684.120722315
"2007-11-22",9.8844319803,15.907835805,824.064626006
"2007-11-23",9.6379362877,15.6534576976,765.577342539
"2007-11-24",9.3656861968,15.6534576976,907.2670302
"2007-11-25",9.1555138958,15.6534576976,817.87809284
"2007-11-26",8.8534453764,15.5663300046,750.774347128
"2007-11-27",8.5703193262,15.357486004,879.731100845
"2007-11-28",8.4520545271,15.1764878701,786.166954065
"2007-11-29",8.2615139235,15.0196228208,716.998026857
"2007-11-30",8.0935589806,14.4836731113,795.562289942
"2007-12-01",7.9838004993,14.4836731113,720.42731795
"2007-12-02",7.9088664156,14.4836731113,660.38900889
"2007-12-03",7.7500773893,14.1525166965,615.590474371
"2007-12-04",7.6529730536,13.732181137,562.178411122
"2007-12-05",7.5403544242,13.501223652,510.847956306
"2007-12-06",7.3777516121,13.3010604984,466.081562132
"2007-12-07",7.2770817002,13.1275857653,431.877353847
"2007-12-08",7.2045448809,13.1275857653,396.827040001
"2007-12-09",7.066161119,13.1275857653,380.636768001
"2007-12-10",6.9417840809,12.8439076633,403.602532267
"2007-12-11",6.7735057994,12.5980533082,606.162194632
"2007-12-12",6.6967914459,12.3849795337,556.713902014
"2007-12-13",6.6115626875,12.0669822626,712.693381746
"2007-12-14",6.5148073206,11.7913846276,824.59826418
"2007-12-15",6.4365595069,11.7913846276,910.478495622
"2007-12-16",6.3983515727,11.7913846276,828.101362873
"2007-12-17",6.2906739271,11.5525333439,794.341181156
"2007-12-18",6.2272305348,11.345528898,719.689023669
"2007-12-19",6.1592294264,11.166125045,648.797153846
"2007-12-20",6.1342210585,11.0106417056,583.7042
"2007-12-21",6.0847693618,11.0106417056,537.130306667
"2007-12-22",6.0051334469,11.0106417056,500.551599111
"2007-12-23",5.9469181231,11.0106417056,464.843385896
"2007-12-24",5.8772055832,10.8758894782,446.194934444
"2007-12-25",5.7601337277,10.8758894782,413.155609851
"2007-12-26",5.7195906448,10.7591042145,389.321528538
"2007-12-27",5.6512995465,10.6578903192,512.491991399
"2007-12-28",5.5713731872,10.57017161,473.573059213
"2007-12-29",5.4918567622,10.57017161,441.336651318
"2007-12-30",5.3999266543,10.57017161,414.225097809
"2007-12-31",5.353269767,10.4941487286,383.235084767
"2008-01-01",5.3386671314,10.4282622315,358.177073465
"2008-01-02",5.3051781806,10.3711606006,344.140130336
"2008-01-03",5.2643025713,10.3216725205,331.708112958
"2008-01-04",5.2568400062,10.4121161845,459.052364564
"2008-01-05",5.2379914975,10.4121161845,438.358715955
"2008-01-06",5.2089943405,10.4121161845,418.817553828
"2008-01-07",5.1702193376,10.3571673599,409.176546651
"2008-01-08",5.0930419444,10.3095450452,393.595673764
"2008-01-09",5.0430605942,10.1349390392,360.742917262
"2008-01-10",4.9833797877,9.983613834,352.463861627
"2008-01-11",4.948501799,9.9857986561,347.640680077
"2008-01-12",4.8893511317,9.9857986561,384.035256067
"2008-01-13",4.8406855108,9.9857986561,363.610555258
"2008-01-14",4.797297813,9.8543588353,352.20914789
"2008-01-15",4.7515974986,9.7404443239,337.850594838
"2008-01-16",4.7305297979,9.6417184141,326.630515526
"2008-01-17",4.7040517508,9.5561559589,331.466446789
"2008-01-18",4.683169637,9.482001831,312.000253884
"2008-01-19",4.6622655372,9.482001831,295.840220033
"2008-01-20",4.5884079101,9.482001831,295.661524029
"2008-01-21",4.5785005306,9.5510682535,295.033320825
"2008-01-22",4.5684041636,9.6109258197,305.567544715
"2008-01-23",4.5563434375,9.5294690438,485.851872086
"2008-01-24",4.5495346829,9.4588731713,624.800955808
"2008-01-25",4.5530887886,9.3976900818,626.403495034
"2008-01-26",4.5577563152,9.3976900818,575.176362362
"2008-01-27",4.514233251,9.3976900818,531.312847381
"2008-01-28",4.5184942143,9.3446647375,572.073801063
"2008-01-29",4.5176444807,9.2987094392,763.001294255
"2008-01-30",4.5536918833,9.258881514,701.014455021
"2008-01-31",4.5154218544,9.2243639788,780.151194351
"2008-02-01",4.502254496,9.1944487816,998.731035105
"2008-02-02",4.5058269124,9.1944487816,1139.37356376
"2008-02-03",4.502314948,9.1944487816,1035.51842192
"2008-02-04",4.4916359179,9.1685222774,983.309299
"2008-02-05",4.4791214992,9.2793859737,967.805392467
"2008-02-06",4.4424608549,9.3754678439,1049.3380068
"2008-02-07",4.4250045358,9.3254054647,933.099605897
"2008-02-08",4.4143372644,9.2820180694,978.872991778
"2008-02-09",4.3780256291,9.2820180694,950.449926207
"2008-02-10",4.318696286,9.2820180694,864.604602713
"2008-02-11",4.2989384906,9.2444156602,866.503989018
"2008-02-12",4.2626697688,9.2118269055,806.639457149
"2008-02-13",4.2375865269,9.1835833181,910.567529529
"2008-02-14",4.2009510583,9.025772209,839.731858925
"2008-02-15",4.1924909172,8.8890025811,801.854277735
"2008-02-16",4.178795832,8.8890025811,990.732374037
"2008-02-17",4.1945860173,8.8890025811,888.140057499
"2008-02-18",4.1862708446,8.903802237,834.501383166
"2008-02-19",4.1951099457,8.7832952721,879.301198744
"2008-02-20",4.230841318,8.6788559025,1031.63437224
"2008-02-21",4.231469883,8.5883417821,1156.94312261
"2008-02-22",4.236607232,8.5098962112,1220.8840396
"2008-02-23",4.2257580137,8.5098962112,1135.86750098
"2008-02-24",4.2121754638,8.5098962112,1029.35050085
"2008-02-25",4.2119171479,8.4419100497,1086.43176741
"2008-02-26",4.2217059727,8.3829887097,1065.58753175
"2008-02-27",4.2303991446,8.4652568818,1155.25586085
"2008-02-28",4.2619014808,8.5365559642,1076.6950794
"2008-02-29",4.2869812834,8.5983485023,969.495735484
"2008-03-01",4.3093837789,8.5983485023,1066.25497075
"2008-03-02",4.3140315983,8.5983485023,951.074307986
"2008-03-03",4.3440125704,8.6519020353,1014.47106692
"2008-03-04",4.3362394658,8.6983150973,946.934924665
"2008-03-05",4.3357038333,8.738539751,882.75693471
"2008-03-06",4.3220544333,8.738539751,824.690676748
"2008-03-07",4.3336971755,8.7734011175,935.878586515
"2008-03-08",4.3507280283,8.7734011175,892.708108313
"2008-03-09",4.365779106,8.7734011175,802.976360538
"2008-03-10",4.4112307808,8.8036143019,854.0128458
"2008-03-11",4.3995111211,8.8297990616,888.54446636
"2008-03-12",4.4021404075,8.8524925201,1007.99187085
"2008-03-13",4.4314550199,8.8721601841,967.646288066
"2008-03-14",4.447538795,8.8892054928,919.673449657
"2008-03-15",4.4464290472,8.8892054928,930.070323036
"2008-03-16",4.4814766028,8.8892054928,869.314279965
"2008-03-17",4.5147960623,8.9039780938,848.119042636
"2008-03-18",4.5382399206,8.9167810146,786.369836951
"2008-03-19",4.5507801534,8.9278768793,806.253858691
"2008-03-20",4.5678613182,8.9374932954,992.097344199
"2008-03-21",4.5799983276,8.9374932954,903.123031639
"2008-03-22",4.6693318839,8.9374932954,818.597294087
"2008-03-23",4.6765691142,8.9374932954,749.890988209
"2008-03-24",4.6595265657,9.079160856,860.652189781
"2008-03-25",4.6571896902,9.2019394086,972.898564477
"2008-03-26",4.6531199538,9.3083474874,893.81875588
"2008-03-27",4.6803428488,9.4005678224,816.436255096
"2008-03-28",4.6877843151,9.4804921128,732.724754417
"2008-03-29",4.7284606922,9.4804921128,827.588120494
"2008-03-30",4.7686659332,9.4804921128,745.576371095
"2008-03-31",4.8014857841,9.5497598311,658.819521616
"2008-04-01",4.7864728647,9.6097918536,796.910252067
"2008-04-02",4.8136098161,9.6618196065,917.402218458
"2008-04-03",4.8290173962,9.7069103256,821.20858933
"2008-04-04",4.8187780396,9.7459889488,790.827444086
"2008-04-05",4.8221827978,9.7459889488,779.903784875
"2008-04-06",4.8199088521,9.7459889488,712.443280225
"2008-04-07",4.8251710051,9.6465237557,662.744176195
"2008-04-08",4.811656141,9.5603205882,629.046286036
"2008-04-09",4.7848028435,9.4856111765,789.613447897
"2008-04-10",4.7636346866,9.4208630196,914.184988178
"2008-04-11",4.7526611728,9.3647479503,1076.25232309
"2008-04-12",4.7321476196,9.3647479503,1175.72534668
"2008-04-13",4.7215986441,9.3647479503,1032.65530045
"2008-04-14",4.7477466027,9.3647479503,1174.18126039
"2008-04-15",4.7239637223,9.3161148903,1286.51042567
"2008-04-16",4.7117087303,9.2739662383,1195.32236892
"2008-04-17",4.6820920107,9.2374374065,1123.51271973
"2008-04-18",4.6610075204,9.2374374065,1085.9243571
"2008-04-19",4.63659968,9.2374374065,1047.62777615
"2008-04-20",4.6196826857,9.2374374065,947.737405998
"2008-04-21",4.5960861054,9.2057790856,1028.1390852
"2008-04-22",4.5767561061,9.1783418742,973.573873838
"2008-04-23",4.5669664031,9.1545629576,1088.00402399
"2008-04-24",4.5499819938,9.1339545633,1154.24348746
"2008-04-25",4.5269288391,9.1160939549,1081.5243558
